date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:12:03	13597/13597	---M--	200	added ('OK')	image/png	etag:%22cfFWPlx-CggLnUBFA4DYWZVEAYHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b6.png?scale-down-to=512&width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b6a661.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:03	11213/11213	---M--	200	added ('OK')	image/png	etag:%22cfFWPlx-CggLnUBFA4DYWZVEAY6vKZAnc2p4N8e7V5DQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b6.png?width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b65f3d.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:04	124414/124414	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202026%2003:12:04%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco.html	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:04	14752/14752	---M--	200	added ('OK')	image/png	etag:%22cf2w6eG_BDQG0Hbvt79FJUbOHbHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157df.png?scale-down-to=512&width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157dfa661.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:04	15853/15853	---M--	200	added ('OK')	image/png	etag:%22cf2w6eG_BDQG0Hbvt79FJUbOHb6vKZAnc2p4N8e7V5DQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157df.png?width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157df5f3d.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:05	123358/123358	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202026%2003:12:04%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/projects/sigma-gd-serena	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/projects/sigma-gd-serena.html	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:05	15670/15670	---M--	200	added ('OK')	image/png	etag:%22cfLrrEEK99HXLE7a_a3jCdyAa8Hst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc3.png?scale-down-to=512&width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc3a661.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:05	12939/12939	---M--	200	added ('OK')	image/png	etag:%22cfLrrEEK99HXLE7a_a3jCdyAa86vKZAnc2p4N8e7V5DQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc3.png?width=720&height=450	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc35f3d.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:06	25623/25623	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Sep%202026%2003:12:05%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/projects/cashback-app-project	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/projects/cashback-app-project.html	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:06	629/629	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:06%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/rolldown-runtime.Dh6celcD.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/rolldown-runtime.Dh6celcD.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:06	144673/144673	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:06%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/react.BNsJAPhr.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/react.BNsJAPhr.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:06	467044/467044	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:06%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:06	151423/151423	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:06%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/motion.CA7Ore89.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/motion.CA7Ore89.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:07	402450/402450	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:07%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/ZHwFpsei6ApV23DN0nNYO94dy6x4ytbomxEUDI5XB6A.gE7c6K0w.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/ZHwFpsei6ApV23DN0nNYO94dy6x4ytbomxEUDI5XB6A.gE7c6K0w.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:07	1936/1936	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:07%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/E1cy6o9Uk.JVFmGK8s.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/E1cy6o9Uk.JVFmGK8s.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:07	26623/26623	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:07%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/LiP8W1iRK.BJetlflW.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/LiP8W1iRK.BJetlflW.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:07	1548/1548	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:07%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/yXFtqEvhG.QYtwick-.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/yXFtqEvhG.QYtwick-.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:08	31584/31584	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:07%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/AcQ8tZaTg.BMQIb9SM.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/AcQ8tZaTg.BMQIb9SM.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:08	923/923	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:08%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/RYjZ3Rb7klNNm4tMbKYM_mbQzoqat-78H1N-pZ653aY.Bm_9eCct.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/RYjZ3Rb7klNNm4tMbKYM_mbQzoqat-78H1N-pZ653aY.Bm_9eCct.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:08	419/419	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:08%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/shared-lib.zQwQdhGE.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/shared-lib.zQwQdhGE.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:08	6070/6070	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:08%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/script_main.B1LgwpCn.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/script_main.B1LgwpCn.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:08	16298/16298	---M--	200	added ('OK')	image/png	etag:%22cfuzQPxjZDZNz_zF5znMItnderHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f5c61b7b.png?scale-down-to=512&width=720&height=450%20512w,/assets/images/image-f5c61b7b.png?width=720&height=450%20720w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f5c61b7ba05a.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:09	13597/13597	---M--	200	added ('OK')	image/png	etag:%22cfFWPlx-CggLnUBFA4DYWZVEAYHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b6.png?scale-down-to=512&width=720&height=450%20512w,/assets/images/image-b5c547b6.png?width=720&height=450%20720w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-b5c547b67886.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:09	14752/14752	---M--	200	added ('OK')	image/png	etag:%22cf2w6eG_BDQG0Hbvt79FJUbOHbHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157df.png?scale-down-to=512&width=720&height=450%20512w,/assets/images/image-f0a157df.png?width=720&height=450%20720w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-f0a157dfe612.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:09	15670/15670	---M--	200	added ('OK')	image/png	etag:%22cfLrrEEK99HXLE7a_a3jCdyAa8Hst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc3.png?scale-down-to=512&width=720&height=450%20512w,/assets/images/image-3c34acc3.png?width=720&height=450%20720w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3c34acc30b96.png	(from https://glorious-task-766013-export-d98db.rehosted.page/)
00:12:11	373476/373476	---M--	200	added ('OK')	image/jpeg	etag:%22cfLQKha_j_QWUySYSXrWIKXQj8tG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c397.jpeg?scale-down-to=1024&width=2688&height=4032	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c397732a.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:11	1245884/1245884	---M--	200	added ('OK')	image/jpeg	etag:%22cfLQKha_j_QWUySYSXrWIKXQj8b9MsXpyk_sVwX-gsDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c397.jpeg?scale-down-to=2048&width=2688&height=4032	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c3975669.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:11	2464530/2464530	---M--	200	added ('OK')	image/jpeg	etag:%22cfLQKha_j_QWUySYSXrWIKXQj8EGh3__1EX6WMwE1BDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c397.jpeg?width=2688&height=4032	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-85e1c39769fb.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:12	152198/152198	---M--	200	added ('OK')	image/png	etag:%22cfGjfy-51jX55pCKUmNl8O3ZJzHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf.jpeg?scale-down-to=512&width=2268&height=2200	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf9d44.png	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:12	543491/543491	---M--	200	added ('OK')	image/png	etag:%22cfGjfy-51jX55pCKUmNl8O3ZJztG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf.jpeg?scale-down-to=1024&width=2268&height=2200	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf1c62.png	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:13	2080929/2080929	---M--	200	added ('OK')	image/png	etag:%22cfGjfy-51jX55pCKUmNl8O3ZJz6q3DlpeQ4Uro8TtKDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf.jpeg?width=2268&height=2200	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf0098.png	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:13	2692325/2692325	---M--	200	added ('OK')	image/png	etag:%22cfGjfy-51jX55pCKUmNl8O3ZJzb9MsXpyk_sVwX-gsDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf.jpeg?scale-down-to=2048&width=2268&height=2200	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-0a723ccf1ddd.png	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:15	88605/88605	---M--	200	added ('OK')	image/jpeg	etag:%22cfxgHSGkDnghk_WbBDdErLKDO8Hst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb5.jpg?scale-down-to=512&width=2268&height=2268	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb58e73.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:15	339478/339478	---M--	200	added ('OK')	image/jpeg	etag:%22cfxgHSGkDnghk_WbBDdErLKDO8tG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb5.jpg?scale-down-to=1024&width=2268&height=2268	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb523e8.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:16	1107297/1107297	---M--	200	added ('OK')	image/jpeg	etag:%22cfxgHSGkDnghk_WbBDdErLKDO8b9MsXpyk_sVwX-gsDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb5.jpg?scale-down-to=2048&width=2268&height=2268	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb545e5.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:16	1441569/1441569	---M--	200	added ('OK')	image/jpeg	etag:%22cfxgHSGkDnghk_WbBDdErLKDO8GhG-SQV9C5NoYOIpDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb5.jpg?width=2268&height=2268	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-98d54eb516b9.jpg	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:16	25045/25045	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:16%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/jHc6B5WyTjHIMIoGsMDdAEljxpUTQvVIt-UtudQUpFE.dQfu0hqZ.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/jHc6B5WyTjHIMIoGsMDdAEljxpUTQvVIt-UtudQUpFE.dQfu0hqZ.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:16	912/912	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:16%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/n-W_yqR7Xc3oMsomISaYRvaVfnTmhpZWWZbh0MK6sLA.CT0yAkws.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/n-W_yqR7Xc3oMsomISaYRvaVfnTmhpZWWZbh0MK6sLA.CT0yAkws.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/about-me)
00:12:17	127941/127941	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202026%2003:12:17%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2.png	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:18	75012/75012	---M--	200	added ('OK')	image/png	etag:%22cfuJOZv939kFCmRYUZ5KEfEgNjtG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2.png?scale-down-to=1024&width=1947&height=1984	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d24884.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:18	127941/127941	---M--	200	added ('OK')	image/png	etag:%22cfuJOZv939kFCmRYUZ5KEfEgNj0rImxRxgTz9inx_vDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2.png?width=1947&height=1984	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2ab0b.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:18	336/336	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:18%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-fb9d1b4e.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-fb9d1b4e.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:19	323/323	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:19%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-cedd18b1.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-cedd18b1.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:19	397/397	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:19%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-4acea564.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-4acea564.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:19	383/383	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:19%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-dd613d9a.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-dd613d9a.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:20	48338/48338	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:20%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/7koC6hgbbJ83ho50F1zuJ_UC7CSEjMN2naD1P8Jd_VM.CiQKp_uq.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/7koC6hgbbJ83ho50F1zuJ_UC7CSEjMN2naD1P8Jd_VM.CiQKp_uq.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:20	931/931	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2003%20Sep%202026%2003:12:20%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/E6uiCWgBxu0FeGI6_q06RlZaf2uafX3DpST5M2QMKfQ._D-R_aHb.mjs	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/animate/E6uiCWgBxu0FeGI6_q06RlZaf2uafX3DpST5M2QMKfQ._D-R_aHb.mjs	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:21	75012/75012	---M--	200	added ('OK')	image/png	etag:%22cfuJOZv939kFCmRYUZ5KEfEgNjtG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d2.png?scale-down-to=1024&width=1947&height=1984%201004w,/assets/images/image-e56af7d2.png?width=1947&height=1984%201947w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e56af7d25ea6.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:21	127941/127941	---MC-	200	added ('OK')	image/png	etag:%22fabf8bf07dddca44fa2f87d4a0614cf4%22	https://framerusercontent.com/images/eFBxCPZpVlbPL618Vdo1BlqIc0.png	/Users/filipelima/websites/lima-site/framerusercontent.com/images/eFBxCPZpVlbPL618Vdo1BlqIc0.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/amortization-bradesco)
00:12:21	191444/191444	---M--	200	added ('OK')	image/png	date:Thu,%2003%20Sep%202026%2003:12:21%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:22	63017/63017	---M--	200	added ('OK')	image/png	etag:%22cfou-qUUtzbSesLrPX3LFYcYzvHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png?scale-down-to=512&width=1173&height=740	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b99750e0a.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:22	266543/266543	---M--	200	added ('OK')	image/png	etag:%22cfou-qUUtzbSesLrPX3LFYcYzvtG6KOZ0BkDJdc6LLDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png?scale-down-to=1024&width=1173&height=740	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975bbae.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:22	191444/191444	---M--	200	added ('OK')	image/png	etag:%22cfou-qUUtzbSesLrPX3LFYcYzvt7I_DyIgGjC0pzaKDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png?width=1173&height=740	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975dff1.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:22	315/315	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:22%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-d10d34ca.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-d10d34ca.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:23	63017/63017	---M--	200	added ('OK')	image/png	etag:%22cfou-qUUtzbSesLrPX3LFYcYzvHst4XXzeAOdi83RUDQ%22	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975.png?scale-down-to=512&width=1173&height=740%20512w,/assets/images/image-3a4b9975.png?scale-down-to=1024&width=1173&height=740%201024w,/assets/images/image-3a4b9975.png?width=1173&height=740%201173w	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-3a4b9975c0f7.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:23	191444/191444	---MC-	200	added ('OK')	image/png	etag:%22b32bd846c7211de09d0f877c0f2dac35%22	https://framerusercontent.com/images/F6fOPLWv3OAEcw5LdpNlEmN3YoI.png	/Users/filipelima/websites/lima-site/framerusercontent.com/images/F6fOPLWv3OAEcw5LdpNlEmN3YoI.png	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/credit-portability-bradesco)
00:12:23	531/531	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:23%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e505ee13.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-e505ee13.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/sigma-gd-serena)
00:12:24	458/458	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2003%20Sep%202026%2003:12:24%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/assets/images/image-ae806ac5.svg	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/assets/images/image-ae806ac5.svg	(from https://glorious-task-766013-export-d98db.rehosted.page/projects/sigma-gd-serena)
00:12:24	97723/97723	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Sep%202026%2003:12:24%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/${yt(e	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/${yt(e	(from https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs)
00:12:25	97723/97723	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Sep%202026%2003:12:25%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/e,K.document.baseURI	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/e,K.document.baseURI	(from https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs)
00:12:25	97723/97723	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Sep%202026%2003:12:25%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/t	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/t	(from https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs)
00:12:26	97723/97723	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2003%20Sep%202026%2003:12:26%20GMT	https://glorious-task-766013-export-d98db.rehosted.page/e,n	/Users/filipelima/websites/lima-site/glorious-task-766013-export-d98db.rehosted.page/e,n	(from https://glorious-task-766013-export-d98db.rehosted.page/assets/animate/nocodexport.Bct4reZY.mjs)
